customer_id,product_id,basket_date,basket_count,year_month
35365123,6703545,2019-05-26,2,2019-05
18785860,50274223,2019-05-26,2,2019-05
7364776,39283113,2019-05-27,3,2019-05
24961011,44193724,2019-05-27,2,2019-05
842577,31479909,2019-05-27,2,2019-05
27641628,51028660,2019-05-27,2,2019-05
14411551,37254324,2019-05-27,2,2019-05
26126544,6354297,2019-05-26,3,2019-05
29748565,46485752,2019-05-26,2,2019-05
30868619,46665597,2019-05-26,2,2019-05
4134012,49014121,2019-05-26,2,2019-05
38037407,46812091,2019-05-26,4,2019-05
41353569,42648243,2019-05-26,2,2019-05
3858977,42042615,2019-05-26,2,2019-05
10698587,41117501,2019-05-26,4,2019-05
15359316,46285162,2019-05-26,2,2019-05
15546298,1008384,2019-05-26,2,2019-05
15637554,38170502,2019-05-26,2,2019-05
33782856,49998804,2019-05-26,3,2019-05
16177151,7154380,2019-05-26,2,2019-05
5786209,32638196,2019-05-26,2,2019-05
11263917,40194875,2019-05-26,2,2019-05
41792431,43263988,2019-05-26,2,2019-05
13578760,43827996,2019-05-26,2,2019-05
23104512,39790917,2019-05-26,2,2019-05
20421157,6904337,2019-05-26,2,2019-05
27964608,31973784,2019-05-26,4,2019-05
4223810,31069435,2019-05-26,2,2019-05
40798689,32213498,2019-05-26,2,2019-05
23864669,33700603,2019-05-26,2,2019-05
15965636,33946299,2019-05-26,2,2019-05
16187580,48597277,2019-05-26,2,2019-05
10399218,50947797,2019-05-26,3,2019-05
9044746,34609650,2019-05-26,2,2019-05
2170192,34473675,2019-05-26,2,2019-05
20773136,32078379,2019-05-26,2,2019-05
34503671,50542369,2019-05-26,2,2019-05
8041793,36482254,2019-05-26,2,2019-05
12644904,49752960,2019-05-26,2,2019-05
9541730,31161394,2019-05-26,2,2019-05
8489045,44770047,2019-05-26,2,2019-05
22513253,43154971,2019-05-26,2,2019-05
1381467,37127683,2019-05-26,2,2019-05
18833186,6928954,2019-05-26,2,2019-05
24279936,32661226,2019-05-26,2,2019-05
1163690,40185916,2019-05-26,2,2019-05
246379,36503135,2019-05-26,2,2019-05
3569261,47975737,2019-05-26,2,2019-05
1104924,31646798,2019-05-26,2,2019-05
1642291,42382028,2019-05-26,2,2019-05
15179797,47225448,2019-05-26,2,2019-05
2090925,32194595,2019-05-26,2,2019-05
6474614,38563409,2019-05-26,2,2019-05
29772213,36531989,2019-05-26,3,2019-05
50059,32125793,2019-05-26,2,2019-05
11594570,31736706,2019-05-26,2,2019-05
5350094,6337777,2019-05-26,2,2019-05
10872372,44752762,2019-05-26,3,2019-05
10992306,35168766,2019-05-26,2,2019-05
13219075,35701275,2019-05-26,2,2019-05
11585368,37144490,2019-05-26,2,2019-05
31682481,3302852,2019-05-26,2,2019-05
16565625,48526663,2019-05-26,3,2019-05
18149648,36733980,2019-05-26,3,2019-05
22716874,3872791,2019-05-26,2,2019-05
13376996,5563539,2019-05-26,2,2019-05
20812249,3332813,2019-05-26,2,2019-05
10660273,32977867,2019-05-26,2,2019-05
26205416,4782121,2019-05-26,2,2019-05
9247619,37504935,2019-05-26,2,2019-05
4257099,42423220,2019-05-26,2,2019-05
3462143,39770457,2019-05-26,2,2019-05
9405853,3131859,2019-05-26,3,2019-05
37914548,35194790,2019-05-26,2,2019-05
2779238,5054214,2019-05-25,2,2019-05
11744031,3338298,2019-05-25,2,2019-05
2584768,33906453,2019-05-26,2,2019-05
15279376,45981265,2019-05-26,2,2019-05
37550231,2865438,2019-05-26,2,2019-05
13441226,6977819,2019-05-26,2,2019-05
13324693,46313411,2019-05-26,2,2019-05
6058057,4025502,2019-05-26,2,2019-05
20411457,32959300,2019-05-26,2,2019-05
38996375,41723100,2019-05-25,2,2019-05
29153079,47210215,2019-05-25,2,2019-05
13805785,48018522,2019-05-25,3,2019-05
22905451,40404789,2019-05-25,2,2019-05
1597012,43802766,2019-05-26,2,2019-05
3852931,41657105,2019-05-26,2,2019-05
3404211,6755385,2019-05-26,2,2019-05
7158656,39646130,2019-05-26,3,2019-05
42194879,44305258,2019-05-26,2,2019-05
2434760,5477259,2019-05-26,2,2019-05
33035376,35592873,2019-05-26,2,2019-05
10435114,879004,2019-05-26,2,2019-05
989993,50228705,2019-05-26,2,2019-05
29343690,35717151,2019-05-26,2,2019-05
20904946,34635102,2019-05-25,2,2019-05
10730981,39410677,2019-05-25,3,2019-05
22487777,49540623,2019-05-25,2,2019-05
40918740,6624405,2019-05-26,2,2019-05
223509,1306770,2019-05-26,2,2019-05
2646366,32750103,2019-05-26,2,2019-05
18922253,40101719,2019-05-25,3,2019-05
21409861,3048923,2019-05-25,2,2019-05
11339322,40439223,2019-05-26,2,2019-05
26382725,42469225,2019-05-25,2,2019-05
9173457,44486509,2019-05-25,2,2019-05
21312368,3905435,2019-05-25,2,2019-05
3094732,49967480,2019-05-25,2,2019-05
6389762,2803837,2019-05-26,3,2019-05
31244601,31546667,2019-05-26,2,2019-05
25984688,6361591,2019-05-26,2,2019-05
6535705,46002669,2019-05-26,2,2019-05
2852422,49303336,2019-05-26,2,2019-05
1584460,38650635,2019-05-26,2,2019-05
26299595,31278768,2019-05-25,2,2019-05
30311619,39544762,2019-05-25,2,2019-05
37574236,1246684,2019-05-25,5,2019-05
15427128,32242277,2019-05-25,2,2019-05
12633586,47296184,2019-05-25,2,2019-05
10464756,31086015,2019-05-27,2,2019-05
2458665,46568193,2019-05-27,2,2019-05
4485401,31575822,2019-05-27,2,2019-05
19897583,33644430,2019-05-25,2,2019-05
1741693,6540298,2019-05-25,2,2019-05
11352992,50328174,2019-05-25,2,2019-05
24494286,37637915,2019-05-25,2,2019-05
41881399,3373718,2019-05-25,2,2019-05
3766870,38132688,2019-05-25,4,2019-05
41815645,47952323,2019-05-25,2,2019-05
36588016,47933669,2019-05-25,2,2019-05
21747395,42740552,2019-05-25,2,2019-05
3006681,6415539,2019-05-25,2,2019-05
11265143,41656830,2019-05-25,2,2019-05
4018636,45607550,2019-05-25,2,2019-05
47388,4129569,2019-05-25,2,2019-05
26247210,43472220,2019-05-25,3,2019-05
34681500,33524174,2019-05-25,2,2019-05
19916941,3175140,2019-05-25,2,2019-05
1108791,3735903,2019-05-25,2,2019-05
2533996,6992526,2019-05-25,2,2019-05
15857800,3565582,2019-05-25,2,2019-05
10596751,44143896,2019-05-25,2,2019-05
34313045,36308140,2019-05-25,2,2019-05
31069044,34635405,2019-05-25,2,2019-05
14114704,6636354,2019-05-25,2,2019-05
16538610,3945560,2019-05-25,2,2019-05
12739828,38916533,2019-05-25,2,2019-05
6763361,36865937,2019-05-25,2,2019-05
40259256,32056127,2019-05-25,2,2019-05
42225986,32056111,2019-05-25,2,2019-05
10375443,34440185,2019-05-25,2,2019-05
11053594,50974714,2019-05-25,2,2019-05
33375493,76600,2019-05-25,4,2019-05
11717115,31283972,2019-05-25,2,2019-05
13921518,38036371,2019-05-25,2,2019-05
3423038,32240189,2019-05-26,2,2019-05
13455970,47084177,2019-05-25,2,2019-05
14317641,32444788,2019-05-25,2,2019-05
2201626,41666979,2019-05-25,2,2019-05
1385011,49542670,2019-05-25,2,2019-05
18411956,37174690,2019-05-25,2,2019-05
24953744,32798508,2019-05-25,2,2019-05
21870768,146563,2019-05-25,2,2019-05
11594570,42358163,2019-05-25,2,2019-05
11163416,42566053,2019-05-25,2,2019-05
11732494,37342960,2019-05-25,2,2019-05
3299783,41712019,2019-05-25,2,2019-05
16637572,35087757,2019-05-25,3,2019-05
17022528,37128504,2019-05-25,2,2019-05
14947966,45735710,2019-05-25,2,2019-05
11033724,42553820,2019-05-25,2,2019-05
26422432,34704971,2019-05-25,2,2019-05
700350,36460471,2019-05-25,2,2019-05
28745576,34711018,2019-05-25,2,2019-05
3835199,38929749,2019-05-25,2,2019-05
23036128,2847625,2019-05-25,3,2019-05
4069719,46365911,2019-05-25,2,2019-05
13358999,31225223,2019-05-25,2,2019-05
12460218,35157566,2019-05-25,2,2019-05
9367887,36519198,2019-05-25,2,2019-05
36122022,7264351,2019-05-25,2,2019-05
16249872,35543824,2019-05-25,2,2019-05
605234,4974057,2019-05-25,2,2019-05
11440499,34582740,2019-05-25,2,2019-05
13448240,36503135,2019-05-25,2,2019-05
4509670,31732430,2019-05-25,2,2019-05
13843496,44414863,2019-05-25,2,2019-05
5723976,47314743,2019-05-25,2,2019-05
5240205,44597205,2019-05-25,2,2019-05
40511499,31768649,2019-05-25,2,2019-05
12675434,48417123,2019-05-25,2,2019-05
25462740,31906734,2019-05-25,2,2019-05
1079222,48974409,2019-05-24,2,2019-05
24673441,47241606,2019-05-25,2,2019-05
25612202,31298889,2019-05-25,2,2019-05
14076060,32575785,2019-05-25,2,2019-05
11797188,47360283,2019-05-25,2,2019-05
10424885,50885737,2019-05-25,2,2019-05
10347177,37235026,2019-05-25,2,2019-05
14850948,33197084,2019-05-25,2,2019-05
26283035,41259193,2019-05-25,2,2019-05
1477809,750537,2019-05-25,2,2019-05
29903347,50752925,2019-05-25,2,2019-05
25251744,37794576,2019-05-24,2,2019-05
1279602,34397791,2019-05-24,2,2019-05
26925881,4231035,2019-05-25,2,2019-05
14431931,37622013,2019-05-25,2,2019-05
1810759,38231619,2019-05-25,2,2019-05
38297844,33739394,2019-05-25,2,2019-05
14765618,40926885,2019-05-25,2,2019-05
1078447,35041061,2019-05-25,2,2019-05
8290685,35298438,2019-05-25,2,2019-05
4460363,47480321,2019-05-25,2,2019-05
11828664,35879578,2019-05-25,2,2019-05
10651043,41124486,2019-05-25,2,2019-05
3103366,46506432,2019-05-25,2,2019-05
41998563,6411072,2019-05-24,2,2019-05
20448579,43235926,2019-05-24,2,2019-05
26945304,6976447,2019-05-24,2,2019-05
20606650,41027588,2019-05-24,2,2019-05
15043528,33926864,2019-05-24,2,2019-05
24911637,3970048,2019-05-24,3,2019-05
2081989,37710520,2019-05-25,2,2019-05
20195219,6898142,2019-05-24,2,2019-05
27606373,34250185,2019-05-24,2,2019-05
22347587,7158790,2019-05-24,3,2019-05
23394676,3088242,2019-05-24,2,2019-05
41229652,31077710,2019-05-24,2,2019-05
3621235,37020595,2019-05-24,2,2019-05
15888808,38327113,2019-05-24,2,2019-05
16071446,31140103,2019-05-24,2,2019-05
41395604,48045239,2019-05-24,2,2019-05
11864517,39014826,2019-05-25,2,2019-05
9265285,44640453,2019-05-25,2,2019-05
7715373,2486081,2019-05-25,2,2019-05
40901796,49581565,2019-05-25,2,2019-05
38306681,1207136,2019-05-24,2,2019-05
17992778,48018504,2019-05-24,2,2019-05
12414477,25593409,2019-05-24,2,2019-05
32058195,46287402,2019-05-24,2,2019-05
19187517,41700112,2019-05-24,2,2019-05
12533792,44309914,2019-05-24,2,2019-05
13068367,34544566,2019-05-24,2,2019-05
11926480,44311916,2019-05-24,2,2019-05
41567821,33411721,2019-05-24,2,2019-05
26884941,46415410,2019-05-24,2,2019-05
11250957,42940412,2019-05-24,2,2019-05
3912341,48229798,2019-05-24,2,2019-05
40939142,50383451,2019-05-24,3,2019-05
14831594,36514310,2019-05-24,3,2019-05
41855746,2485932,2019-05-24,2,2019-05
4304939,42762721,2019-05-24,2,2019-05
1401336,43322494,2019-05-24,2,2019-05
10020087,33755525,2019-05-24,2,2019-05
6753135,6904337,2019-05-24,2,2019-05
2542011,49417345,2019-05-25,2,2019-05
13598404,42267588,2019-05-25,2,2019-05
16126677,34308356,2019-05-24,2,2019-05
5826986,46255716,2019-05-24,3,2019-05
2505492,3327096,2019-05-24,2,2019-05
17529574,38896301,2019-05-24,3,2019-05
21810647,4709441,2019-05-24,2,2019-05
32673921,46478339,2019-05-24,2,2019-05
11605736,45035040,2019-05-24,2,2019-05
794227,6634723,2019-05-24,2,2019-05
13228523,38271801,2019-05-24,2,2019-05
4122693,192926,2019-05-24,2,2019-05
3592724,3896300,2019-05-24,2,2019-05
12487496,32993859,2019-05-24,2,2019-05
34643718,39942269,2019-05-24,2,2019-05
3592724,43325267,2019-05-24,2,2019-05
13926859,3735903,2019-05-24,2,2019-05
2537777,31069882,2019-05-24,2,2019-05
23490767,2516938,2019-05-24,2,2019-05
26032889,33732278,2019-05-24,2,2019-05
4682383,4102021,2019-05-24,2,2019-05
22724022,37595678,2019-05-24,2,2019-05
15917789,35137021,2019-05-24,2,2019-05
11025050,39635392,2019-05-24,2,2019-05
3256355,36873551,2019-05-24,2,2019-05
41570904,41794817,2019-05-24,2,2019-05
17817839,33700324,2019-05-24,2,2019-05
28073808,39589633,2019-05-24,2,2019-05
5022332,4238038,2019-05-24,2,2019-05
11369908,33923716,2019-05-24,3,2019-05
31731689,6335900,2019-05-24,2,2019-05
31572660,31702141,2019-05-24,2,2019-05
8669388,35615600,2019-05-24,2,2019-05
844891,45266601,2019-05-24,2,2019-05
20925767,40528857,2019-05-24,2,2019-05
1340375,34984668,2019-05-24,2,2019-05
19538187,44490321,2019-05-24,2,2019-05
16630248,3786949,2019-05-24,2,2019-05
1570402,47452318,2019-05-24,2,2019-05
9016445,42920167,2019-05-24,2,2019-05
21569297,37339420,2019-05-24,2,2019-05
29916826,36256339,2019-05-24,2,2019-05
2764826,47042251,2019-05-24,2,2019-05
6219851,49640977,2019-05-23,2,2019-05
41576728,2197691,2019-05-23,5,2019-05
8722199,34827101,2019-05-23,2,2019-05
8761263,41275154,2019-05-23,2,2019-05
28639123,42714358,2019-05-23,2,2019-05
17906308,42236666,2019-05-23,2,2019-05
20650625,42767082,2019-05-23,3,2019-05
18884031,45194565,2019-05-23,2,2019-05
2619461,39561545,2019-05-23,2,2019-05
3173814,35531350,2019-05-23,3,2019-05
34315455,33369785,2019-05-23,2,2019-05
34715155,45607399,2019-05-23,2,2019-05
3942359,48382783,2019-05-23,2,2019-05
12079554,41173063,2019-05-24,2,2019-05
28045591,49413518,2019-05-24,2,2019-05
10979259,1764239,2019-05-23,2,2019-05
18019470,44597761,2019-05-23,2,2019-05
9792113,31771078,2019-05-23,2,2019-05
17743952,32948234,2019-05-23,2,2019-05
15102152,46653459,2019-05-23,2,2019-05
24371097,6337513,2019-05-23,2,2019-05
27620900,36524490,2019-05-23,2,2019-05
21870822,3820025,2019-05-23,2,2019-05
22937101,33005638,2019-05-23,2,2019-05
33495468,31245128,2019-05-23,2,2019-05
21396444,4245772,2019-05-22,2,2019-05
29916826,36861441,2019-05-22,2,2019-05
19887163,48304164,2019-05-23,2,2019-05
40352593,38873594,2019-05-22,2,2019-05
23031606,3284993,2019-05-22,2,2019-05
21040688,7066663,2019-05-22,2,2019-05
11569547,42748786,2019-05-22,2,2019-05
7793131,46773351,2019-05-22,2,2019-05
38224920,42887818,2019-05-22,3,2019-05
2672393,9558017,2019-05-22,2,2019-05
19342886,6137175,2019-05-22,2,2019-05
2640084,43413177,2019-05-22,2,2019-05
10352434,46834574,2019-05-22,2,2019-05
14300275,48351472,2019-05-22,2,2019-05
1982230,4522345,2019-05-22,2,2019-05
18374227,33660825,2019-05-22,2,2019-05
12373981,46958902,2019-05-22,2,2019-05
27058296,50802332,2019-05-22,2,2019-05
25419098,4442514,2019-05-22,2,2019-05
41886537,38780299,2019-05-22,2,2019-05
6325456,41922228,2019-05-22,2,2019-05
29964662,43524799,2019-05-22,2,2019-05
11652518,25729159,2019-05-22,4,2019-05
37049042,1763713,2019-05-22,4,2019-05
26247781,4903605,2019-05-22,2,2019-05
17788820,35634050,2019-05-22,2,2019-05
9110597,6383194,2019-05-22,2,2019-05
41860424,50257790,2019-05-22,2,2019-05
11784852,31081505,2019-05-22,2,2019-05
9500765,44606852,2019-05-22,3,2019-05
27518350,6531457,2019-05-22,2,2019-05
38023560,33911250,2019-05-22,2,2019-05
11144612,4102300,2019-05-22,2,2019-05
2162092,31436599,2019-05-22,2,2019-05
20450170,31290130,2019-05-22,2,2019-05
12148618,32065337,2019-05-22,2,2019-05
2469126,32692195,2019-05-22,2,2019-05
36930709,40656200,2019-05-23,2,2019-05
1393545,2486129,2019-05-23,2,2019-05
24472921,39181341,2019-05-22,2,2019-05
25228581,49136847,2019-05-22,2,2019-05
27785630,31724835,2019-05-21,2,2019-05
41837011,47729502,2019-05-21,2,2019-05
12014855,32993859,2019-05-21,2,2019-05
41858217,42626448,2019-05-21,2,2019-05
18473931,35251694,2019-05-21,2,2019-05
16482976,39363074,2019-05-21,2,2019-05
1638833,37115277,2019-05-22,2,2019-05
3024024,37727001,2019-05-21,2,2019-05
16555483,48405586,2019-05-21,2,2019-05
15688066,5058679,2019-05-22,2,2019-05
22008852,1787025,2019-05-22,2,2019-05
41190591,31557817,2019-05-21,2,2019-05
40469744,4230894,2019-05-21,2,2019-05
16823179,39097398,2019-05-22,2,2019-05
17427093,38303051,2019-05-21,3,2019-05
18050632,48890182,2019-05-21,2,2019-05
31421684,46703172,2019-05-21,2,2019-05
14282269,44073613,2019-05-21,2,2019-05
6302535,47153294,2019-05-21,2,2019-05
7946882,49863408,2019-05-21,2,2019-05
7877875,34759897,2019-05-21,3,2019-05
6000130,5747132,2019-05-21,2,2019-05
8930407,39045682,2019-05-21,2,2019-05
35598913,49592995,2019-05-21,2,2019-05
36169832,32960004,2019-05-21,3,2019-05
28952850,41767760,2019-05-21,2,2019-05
20174063,40660539,2019-05-21,2,2019-05
11294761,44206118,2019-05-21,2,2019-05
29145357,3690648,2019-05-21,3,2019-05
17873099,45029305,2019-05-21,2,2019-05
40289163,5898321,2019-05-21,2,2019-05
27306484,44046385,2019-05-21,2,2019-05
5057109,46703064,2019-05-21,2,2019-05
10352156,48790111,2019-05-21,3,2019-05
8221263,47864484,2019-05-21,3,2019-05
4908484,31283113,2019-05-21,2,2019-05
40423253,45347785,2019-05-21,2,2019-05
10698587,40443247,2019-05-21,2,2019-05
28866144,6237993,2019-05-21,2,2019-05
12355121,40512068,2019-05-21,2,2019-05
41819660,42511979,2019-05-21,2,2019-05
25655790,46026074,2019-05-21,2,2019-05
15867445,40302071,2019-05-21,2,2019-05
35923213,45555884,2019-05-21,2,2019-05
8906488,4910199,2019-05-21,2,2019-05
14323489,37427393,2019-05-21,2,2019-05
16642576,38922412,2019-05-21,2,2019-05
12098545,44073613,2019-05-21,2,2019-05
32881909,49628688,2019-05-21,2,2019-05
17680784,33673449,2019-05-21,2,2019-05
355311,3304877,2019-05-21,2,2019-05
17289176,6411705,2019-05-21,2,2019-05
8046157,36834538,2019-05-21,2,2019-05
21520985,47002179,2019-05-21,2,2019-05
30479806,33976452,2019-05-21,3,2019-05
7218588,46308081,2019-05-21,2,2019-05
9855398,39833031,2019-05-21,2,2019-05
4673816,4661031,2019-05-21,2,2019-05
23409956,34833920,2019-05-21,2,2019-05
1817417,31504277,2019-05-21,2,2019-05
35054212,6391715,2019-05-21,2,2019-05
20746656,3786595,2019-05-21,2,2019-05
12190577,45524227,2019-05-21,2,2019-05
11779291,38430156,2019-05-20,2,2019-05
35956821,35542828,2019-05-20,2,2019-05
41579963,48890217,2019-05-20,2,2019-05
41797936,33739394,2019-05-20,2,2019-05
1629292,35665543,2019-05-20,2,2019-05
12453813,31280029,2019-05-21,2,2019-05
11527472,31079503,2019-05-21,2,2019-05
21631118,7050439,2019-05-20,2,2019-05
1677131,35247597,2019-05-20,2,2019-05
24399002,41059568,2019-05-20,2,2019-05
5572352,49327378,2019-05-20,4,2019-05
16736596,41728243,2019-05-20,3,2019-05
3492937,35248275,2019-05-20,2,2019-05
7445938,36831594,2019-05-20,2,2019-05
21545261,34531744,2019-05-20,2,2019-05
12443053,2341915,2019-05-20,2,2019-05
18330806,46378036,2019-05-20,5,2019-05
12312429,34584726,2019-05-20,2,2019-05
17492983,44294367,2019-05-20,2,2019-05
36353983,31677148,2019-05-20,2,2019-05
16173336,39571212,2019-05-20,2,2019-05
34828924,2747651,2019-05-20,2,2019-05
24836019,43784720,2019-05-20,2,2019-05
993882,4544118,2019-05-20,2,2019-05
19813630,6861684,2019-05-20,2,2019-05
35111651,37680616,2019-05-20,2,2019-05
11985436,38342350,2019-05-20,3,2019-05
23225363,32242550,2019-05-20,3,2019-05
11755537,39714400,2019-05-20,2,2019-05
22325431,47170952,2019-05-20,3,2019-05
6731654,35470357,2019-05-20,2,2019-05
16685888,48045462,2019-05-20,3,2019-05
33426718,35583354,2019-05-20,2,2019-05
11431687,36324194,2019-05-20,2,2019-05
11090737,7050323,2019-05-20,2,2019-05
14660851,48919951,2019-05-20,2,2019-05
3958549,38332042,2019-05-20,2,2019-05
4377642,41666119,2019-05-20,2,2019-05
22442076,3447344,2019-05-20,2,2019-05
38882646,44128500,2019-05-20,2,2019-05
25181277,146475,2019-05-20,2,2019-05
11684789,47314752,2019-05-20,2,2019-05
31613767,31124077,2019-05-20,2,2019-05
12852244,35637001,2019-05-20,2,2019-05
3605561,34556575,2019-05-20,2,2019-05
12759997,37706413,2019-05-20,2,2019-05
11632407,6605779,2019-05-20,2,2019-05
16176479,4405349,2019-05-20,2,2019-05
2496551,36865420,2019-05-20,2,2019-05
14804360,33172156,2019-05-20,2,2019-05
32939889,2831673,2019-05-20,2,2019-05
4496128,40385258,2019-05-20,2,2019-05
12666932,32131160,2019-05-20,2,2019-05
8294608,37635849,2019-05-20,2,2019-05
7127462,6309624,2019-05-21,2,2019-05
42318093,32510844,2019-06-19,3,2019-06
7606415,6535860,2019-06-19,2,2019-06
29405750,51905901,2019-06-19,2,2019-06
13350447,38277966,2019-06-19,2,2019-06
15262453,3259906,2019-06-19,2,2019-06
41315977,1070391,2019-06-19,2,2019-06
23761425,50712109,2019-06-19,3,2019-06
41370264,36486927,2019-06-19,2,2019-06
31779998,35606231,2019-06-19,2,2019-06
14849129,44138566,2019-06-19,2,2019-06
39867569,3482535,2019-06-19,2,2019-06
40394089,34853374,2019-06-19,2,2019-06
18168215,44142374,2019-06-19,2,2019-06
12994215,35183487,2019-06-19,2,2019-06
26811191,43460566,2019-06-19,2,2019-06
28403103,37503886,2019-06-19,3,2019-06
31083171,40275998,2019-06-19,2,2019-06
11121759,42033035,2019-06-19,2,2019-06
21392609,33094856,2019-06-19,2,2019-06
11178011,35527360,2019-06-19,2,2019-06
22333670,37760275,2019-06-19,2,2019-06
4677590,55578837,2019-06-19,2,2019-06
11480916,33167543,2019-06-19,2,2019-06
15578861,40256975,2019-06-19,2,2019-06
11993240,34576042,2019-06-18,2,2019-06
24390400,31503181,2019-06-18,2,2019-06
28383554,6257871,2019-06-18,3,2019-06
28206178,32071785,2019-06-18,2,2019-06
15069912,1247589,2019-06-19,4,2019-06
7572275,53486225,2019-06-19,3,2019-06
9940892,35136467,2019-06-19,3,2019-06
3374570,6520085,2019-06-19,2,2019-06
18023559,35639111,2019-06-19,3,2019-06
9847161,44601279,2019-06-18,2,2019-06
20460491,35404368,2019-06-18,3,2019-06
11883111,45742721,2019-06-18,2,2019-06
29387936,42112890,2019-06-19,2,2019-06
12070638,6406331,2019-06-19,2,2019-06
15508921,32708305,2019-06-19,2,2019-06
10549250,46416049,2019-06-19,3,2019-06
13377839,34162428,2019-06-19,2,2019-06
36962793,47416059,2019-06-19,2,2019-06
3127911,48682394,2019-06-19,2,2019-06
5298420,47668431,2019-06-18,2,2019-06
12356703,6808807,2019-06-18,2,2019-06
1553324,39950409,2019-06-18,2,2019-06
2462419,46477489,2019-06-18,2,2019-06
25980168,2574699,2019-06-18,2,2019-06
21217061,32238589,2019-06-18,2,2019-06
17624503,34427682,2019-06-18,2,2019-06
15489185,51530385,2019-06-18,2,2019-06
1067079,124142,2019-06-18,2,2019-06
1045630,35568631,2019-06-18,2,2019-06
42899656,48981755,2019-06-18,2,2019-06
8703001,39200792,2019-06-18,2,2019-06
9584581,46522697,2019-06-18,2,2019-06
23637052,6411072,2019-06-18,2,2019-06
6432613,48755817,2019-06-18,2,2019-06
8086205,43468130,2019-06-18,2,2019-06
890258,33126649,2019-06-18,2,2019-06
12024673,51000982,2019-06-18,2,2019-06
38464689,51381703,2019-06-18,2,2019-06
28206178,36678785,2019-06-18,2,2019-06
852587,47339314,2019-06-18,2,2019-06
2334791,47168534,2019-06-18,2,2019-06
6124371,44074420,2019-06-18,2,2019-06
9562608,50833354,2019-06-18,3,2019-06
12105867,46280091,2019-06-18,2,2019-06
1267809,47864493,2019-06-18,2,2019-06
38711384,49055914,2019-06-18,2,2019-06
6966360,43144585,2019-06-18,2,2019-06
9377703,30156309,2019-06-18,2,2019-06
1663566,50248395,2019-06-18,3,2019-06
14439367,46003896,2019-06-18,2,2019-06
6137147,34002955,2019-06-18,2,2019-06
9785080,6918590,2019-06-18,2,2019-06
7147162,52864115,2019-06-18,2,2019-06
5496381,41973672,2019-06-18,2,2019-06
16755262,6019665,2019-06-18,2,2019-06
10480892,50801602,2019-06-18,2,2019-06
4871084,52626357,2019-06-18,2,2019-06
4156596,47471435,2019-06-18,2,2019-06
40373032,42336231,2019-06-18,2,2019-06
8527529,32712470,2019-06-17,2,2019-06
6631130,47009067,2019-06-17,2,2019-06
18221002,3131223,2019-06-18,2,2019-06
26778369,39678050,2019-06-17,2,2019-06
33656907,50345364,2019-06-17,2,2019-06
5614700,31169648,2019-06-17,2,2019-06
32277262,1263939,2019-06-17,2,2019-06
9180050,39769230,2019-06-17,2,2019-06
6576244,30584109,2019-06-17,3,2019-06
44363986,31714034,2019-06-17,2,2019-06
44363986,39024454,2019-06-17,2,2019-06
1809879,49307363,2019-06-17,2,2019-06
26783587,51288942,2019-06-17,4,2019-06
17662897,42355263,2019-06-17,2,2019-06
25524437,42724210,2019-06-17,2,2019-06
17194048,48726816,2019-06-17,2,2019-06
15227203,47944119,2019-06-17,2,2019-06
20434617,46316775,2019-06-17,2,2019-06
3779615,52921471,2019-06-17,2,2019-06
14449946,33961843,2019-06-17,2,2019-06
29602740,7144251,2019-06-17,4,2019-06
35706296,1147634,2019-06-17,2,2019-06
11526999,31569001,2019-06-17,2,2019-06
10626244,37735467,2019-06-17,2,2019-06
41051251,4364311,2019-06-17,2,2019-06
20701996,1263098,2019-06-17,2,2019-06
17796558,36308797,2019-06-17,2,2019-06
8318755,46369384,2019-06-17,2,2019-06
15615198,52801565,2019-06-17,2,2019-06
5421624,41272647,2019-06-17,2,2019-06
9538673,35109064,2019-06-17,2,2019-06
18076436,32396886,2019-06-17,3,2019-06
9160125,36977598,2019-06-18,2,2019-06
13423892,46534559,2019-06-18,2,2019-06
11322935,33518262,2019-06-17,3,2019-06
2872221,38230216,2019-06-17,2,2019-06
20633512,52645903,2019-06-17,3,2019-06
18774902,35461379,2019-06-17,2,2019-06
6576244,31972019,2019-06-17,2,2019-06
17681617,3787475,2019-06-17,2,2019-06
13514938,45540731,2019-06-17,2,2019-06
10996343,45192804,2019-06-17,2,2019-06
43024696,2265906,2019-06-17,2,2019-06
6633004,6251534,2019-06-16,2,2019-06
11529612,49176173,2019-06-17,2,2019-06
19061686,2729003,2019-06-17,2,2019-06
1268476,44377405,2019-06-17,2,2019-06
27944615,34764202,2019-06-17,2,2019-06
14607282,34348570,2019-06-17,2,2019-06
11356890,43428535,2019-06-17,2,2019-06
15068798,48343342,2019-06-17,2,2019-06
22094125,7040343,2019-06-16,2,2019-06
10911553,40946466,2019-06-16,2,2019-06
7144982,38321363,2019-06-17,2,2019-06
13860247,47418656,2019-06-16,2,2019-06
23056301,6694585,2019-06-16,2,2019-06
16741759,34432818,2019-06-16,2,2019-06
7597043,49286985,2019-06-16,2,2019-06
7597043,34090050,2019-06-16,2,2019-06
17633431,50140934,2019-06-16,2,2019-06
29957090,36254517,2019-06-16,2,2019-06
959505,34978026,2019-06-16,2,2019-06
19625674,52312239,2019-06-16,2,2019-06
24485871,25939509,2019-06-17,2,2019-06
10472522,32129949,2019-06-16,2,2019-06
12825242,5218013,2019-06-16,2,2019-06
15593130,48529651,2019-06-16,2,2019-06
17492261,35708791,2019-06-16,2,2019-06
14248378,25337459,2019-06-16,3,2019-06
